he1	he2	ho1	ho2	n_all	r_hat1	r_hat2	mean_r_hat	r_max1	r_max2	fst	fit	fis	wc_he	corr_fst	corr_fit	corr_fis	corr_wc_he	corr_fst_mr	corr_fit_mr	corr_fis_mr	corr_wc_he_mr	het_f	hom_f	het_m	hom_m	auto_df	auto_g	sex_df	sex_g	maf	nind
10254	0.0831758034026464	0.197530864197531	0	0.111111111111111	2	0.520833333333333	0.28	0.400416666666667	0.520833333333333	0.583333333333333	-0.00797429458514457	0.646185639367543	0.64898473846689	0.138969706307988	0.0223985315604977	0.902068350646295	0.899824568072685	0.293068764959263	-0.035153150349446	0.89388847903905	0.897491959595419	0.29967898832376	1	22	1	14	2	0.20324073340332	2	2.86391964344008	0.926829268292683	41
10256	0.26875	0.552154195011338	0.1	0.142857142857143	5	0.457627118644068	0.5	0.478813559322034	0.541666666666667	0.5	0.083375668459003	0.741246408033683	0.717710317015795	0.432007355787844	0.0180663610033144	0.776865004830631	0.772759597687922	0.371549204701643	0.00820252197606609	0.775953159406485	0.774100211426321	0.374472012810004	0	22	4	12	14	13.8000743782107	14	19.5991318278639	0.731707317073171	41
10258	0.457465277777778	0.3046875	0.375	0.291666666666667	3	0.0990615224191867	0.0218340611353712	0.060447791777279	0.3125	0.354166666666667	0.371433779965363	0.463312368972746	0.146171693735499	0.390398550724638	0.34730389338404	0.367264997700338	0.0305825392766481	0.395521318665899	0.336140088545197	0.348195619945933	0.0181597520692532	0.401681418829175	11	16	4	14	5	1.72845468541169	5	12.046814053395	0.5625	48
10259	0.612603305785124	0.766975308641975	0.272727272727273	0.277777777777778	6	0.38389731621937	0.468242245199409	0.42606978070939	0.416666666666667	0.520833333333333	-0.0057935859048011	0.610833464185351	0.613075146562444	0.710732323232323	-0.00461188152624568	0.531422418625166	0.53357352228111	0.482700937292517	-0.0155166120606453	0.549811302845139	0.556689972563466	0.48464264052069	5	19	5	9	20	12.9620195072967	20	20.027702274128	0.4125	40
10261	0.277777777777778	0.347750865051903	0.0666666666666667	0.0588235294117647	3	0.612903225806452	0.625	0.618951612903226	0.666666666666667	0.625	-0.0252500630907222	0.808071381802422	0.812798238101065	0.333864379084967	-0.031715223942382	0.897901764503253	0.901040293748298	0.291929378536775	-0.0324659686583377	0.897856045320289	0.901067969521122	0.292292959509554	1	15	1	13	5	0.0334278309724566	5	2.48887792846026	0.8125	32
10263	0.34875	0.39875	0.25	0.05	2	0.164926931106472	0.5625	0.363713465553236	0.479166666666667	0.5625	-0.0351460045462493	0.601328903654485	0.614864864864865	0.389473684210526	0.109606262738492	0.725981130995415	0.692249779465704	0.358750255238202	-0.036186886119659	0.717360995709236	0.72723163352395	0.397641653880823	5	17	1	14	2	2.39182681504491	2	2.85976038748081	0.75	40
10264	0.541322314049587	0.624653739612188	0.181818181818182	0.263157894736842	3	0.458333333333333	0.407176287051482	0.432754810192408	0.458333333333333	0.5	0.0369146066444683	0.650014829598633	0.636600063902986	0.60405127606668	-0.00110264019567747	0.689780882037446	0.690122565352622	0.446199241631952	0.000439186197414415	0.689755806020322	0.689619491184904	0.447056526582981	6	19	2	13	5	3.87377964566302	5	6.65378485277178	0.475609756097561	41
10266	0.127066115702479	0.325413223140496	0.136363636363636	0.0454545454545454	2	1e-04	0.520833333333333	0.260466666666667	0.479166666666667	0.520833333333333	0.040787623066104	0.628691983122363	0.612903225806452	0.234848484848485	0.365224579270688	0.829345558646485	0.731157767329041	0.249452728143743	-0.0066982791450288	0.772916059963653	0.774427010812808	0.328713387767867	2	23	2	14	2	2.79248540578252	2	7.62943277261614	0.863636363636364	44
10268	0.451171875	0.46875	0.1875	0	2	0.412844036697248	0.666666666666667	0.539755351681957	0.604166666666667	0.666666666666667	-0.0576271186440678	0.796610169491525	0.807692307692308	0.4875	0.0150881344251535	0.847979131318392	0.845650282025102	0.336824314978521	-0.0427529298383593	0.872011184722686	0.877258733478549	0.3608526396697	2	18	1	10	2	0.230903487565138	2	3.49011310795581	0.640625	32
10269	0.193761814744802	0.368923611111111	0.217391304347826	0.208333333333333	3	1e-04	0.278195488721804	0.139147744360902	0.416666666666667	0.395833333333333	0.0114368711440598	0.277368898413638	0.269008644473055	0.291064943296673	0.137719971905891	0.341614287919321	0.236459513580636	0.307292809009421	-0.00240646615695293	0.290062567089897	0.291766906061694	0.338791450573331	5	21	5	13	5	1.51798631514698	5	16.0726004590635	0.829787234042553	47
10270	0.234404536862004	0.118923611111111	0.0869565217391305	0.0416666666666666	4	0.458823529411765	0.479166666666667	0.468995098039216	0.479166666666667	0.479166666666667	-0.0104832959816594	0.645248191682767	0.648928577317451	0.181814249494638	-0.0286913733834552	0.833904750522967	0.838537336100398	0.308201353025022	-0.02712283901555	0.833905314754654	0.838291313427963	0.307899457660899	2	24	1	17	9	5.77938762779007	9	5.64440718968873	0.904255319148936	47
10271	0.681818181818182	0.631519274376417	0.272727272727273	0.333333333333333	5	0.416666666666667	0.309048178613396	0.362857422640031	0.416666666666667	0.416666666666667	0.0460459368782261	0.577082569421843	0.556668977126448	0.681940955622181	0.0208141705646088	0.57600286342671	0.566990121969217	0.509709016311388	0.0136091005963002	0.573957909063514	0.568079864489788	0.514289704943775	5	20	8	8	14	14.3175567564609	14	32.4700943991245	0.488372093023256	43
10273	0.118923611111111	0.502267573696145	0.0833333333333334	0.238095238095238	4	0.175965665236051	0.356814701378254	0.266390183307153	0.458333333333333	0.458333333333333	0.125487534051947	0.558401398240878	0.495034526145504	0.308051864156515	0.137338643008581	0.663491890656631	0.609918646968307	0.341244899632536	0.0437346354966253	0.651419943122891	0.635477692891094	0.368136943353412	3	23	3	13	9	9.47918714346853	9	14.9180663642575	0.811111111111111	45
10274	0.72318339100346	0.517857142857143	0.294117647058823	0.357142857142857	8	0.421768707482993	0.183673469387755	0.302721088435374	0.541666666666667	0.604166666666667	0.0383597217486965	0.531983852338022	0.513314741232508	0.662811620755087	0.0658301001989804	0.373452916426464	0.329300715312074	0.508762210811432	0.0124439388089754	0.382989225858829	0.375214432487978	0.539340622285751	5	14	3	6	35	8.7980340414001	35	20.1047050496522	0.548387096774194	31
10275	0.471655328798186	0.235537190082645	0.476190476190476	0.181818181818182	2	1e-04	0.128712871287129	0.0644064356435644	0.354166666666667	0.458333333333333	0.383339965449273	0.442334859118277	0.0956684240320281	0.360024358322713	0.320201456566472	0.456348909484106	0.200276176277136	0.389222700646111	0.339512332782374	0.43247217449915	0.140744250545023	0.377339136115449	7	17	5	11	2	1.01738011449942	2	17.1668784494503	0.627906976744186	43
10276	0.517958412098299	0.529320987654321	0.565217391304348	0.611111111111111	4	1e-04	1e-04	1e-04	0.25	0.395833333333333	-0.0195695459509246	-0.116064178819428	-0.0946425216913536	0.534755266727695	-0.0195699310070792	-0.116074669135047	-0.0946523972442435	0.534750437014088	-0.0195699310070792	-0.116074669135047	-0.0946523972442435	0.534750437014088	12	10	10	6	9	5.76809231486185	9	34.3132312723095	0.621951219512195	41
10280	0.293367346938776	0.197530864197531	0.0714285714285714	0.222222222222222	2	0.608391608391609	1e-04	0.304245804195804	0.6875	0.541666666666667	-0.0261460982663626	0.359209632682408	0.375536906099253	0.250214947089947	0.373125367767373	0.72478780913763	0.560977304373929	0.254803868177864	-0.0422069364527217	0.612778227740483	0.628459801296781	0.343456712598331	3	17	2	9	2	0.268834263871912	2	6.45764672229648	0.859375	32
10281	0.598615916955017	0.734072022160665	0.117647058823529	0.263157894736842	8	0.604166666666667	0.472222222222222	0.538194444444444	0.604166666666667	0.5	0.00482592872198704	0.725057550357677	0.723724263344966	0.703805722495397	-0.0165389573148831	0.65588924383239	0.66148788131391	0.403682593395984	-0.0144137574593123	0.703537271751495	0.707749696740094	0.405101798039542	3	17	4	11	35	9.40165581156513	35	15.5362311824899	0.388888888888889	36
10282	0.538781163434903	0.502267573696145	0.315789473684211	0.238095238095238	5	0.260940032414911	0.356814701378254	0.308877366896583	0.479166666666667	0.458333333333333	0.105006977076987	0.543982310416227	0.490479056368019	0.539722661917953	0.0541637863489534	0.303639720000106	0.263762298430237	0.473612230528097	0.0523930647497785	0.301046820358963	0.262401789560063	0.475232273171872	8	13	3	14	14	12.787067636501	14	11.1296128929052	0.625	40
10283	0.165289256198347	0.18	0.0909090909090909	0	2	0.290322580645161	0.583333333333333	0.436827956989247	0.5	0.583333333333333	-0.0426924166968012	0.72372355573492	0.73503552932675	0.179718614718615	0.083166130399638	0.913071343918398	0.905186033191058	0.291134047708799	-0.0381500896693251	0.903878687174753	0.907410967082935	0.312124800506267	1	24	0	14	2	0.921513853213163	2	0.111312541544585	0.904761904761905	42
10285	0.742222222222222	0.846153846153846	0.4	0.384615384615385	16	0.299610894941634	0.375	0.337305447470817	0.5625	0.625	-0.00198534960554683	0.529239168786793	0.53017194173694	0.836172161172161	-0.00530399227679204	0.358808014588051	0.362190948869316	0.595269019508973	-0.0108835878462976	0.356242738050896	0.363173693104823	0.596411808398927	5	11	4	5	135	27.2641752332894	135	35.9508473632915	0.392857142857143	28
10286	0.625	0.785714285714286	0.25	0.357142857142857	8	0.428571428571429	0.375	0.401785714285714	0.479166666666667	0.604166666666667	0.00816650878382323	0.597735466173414	0.594423320659062	0.725183823529412	-0.0154016458337722	0.556549357727786	0.563275631774178	0.505209722600963	-0.0109151604994543	0.557616510661907	0.562393060640689	0.507245031702006	6	10	4	11	35	17.2354566069918	35	12.3036652549214	0.455882352941176	34
10292	0.561436672967864	0.607709750566893	0.521739130434783	0.333333333333333	5	0.0366492146596859	0.291566265060241	0.164107739859963	0.270833333333333	0.416666666666667	-0.0124560429617437	0.272583434837713	0.281532694462101	0.60102690615113	0.0187109213268948	0.261263307815292	0.247177301531141	0.54887415669995	-0.0148186132541066	0.218686832653799	0.230095746035984	0.560129822867468	9	15	9	8	14	7.93590854519771	14	30.6343113473046	0.488636363636364	44
10298	0.355029585798816	0.1171875	0	0	2	0.729166666666667	0.666666666666667	0.697916666666667	0.729166666666667	0.666666666666667	0.0458715596330275	1	1	0.240384615384615	-0.00900001544196892	1	1	0.237904116244148	-0.0256178379518181	1	1	0.239732413256035	0	14	0	13	2	0.469612670100417	2	0.642386604470914	0.862068965517241	29
10299	0.0997229916897509	0.335	0	0	3	0.604166666666667	0.583333333333333	0.59375	0.604166666666667	0.583333333333333	0.0207777411327316	1	1	0.232290184921764	-0.0271309843664598	1	1	0.2876986455717	-0.0241073143344169	1	1	0.287115009746589	0	20	0	16	5	8.08046764016496	5	11.8982011128515	0.871794871794872	39
10300	0.611111111111111	0.501953125	0.142857142857143	0.0625	5	0.5	0.645833333333333	0.572916666666667	0.5	0.645833333333333	-0.0164046700270182	0.814715385609571	0.817705860810829	0.593042149292149	-0.0192499086050333	0.79544705872432	0.799310316784198	0.359452299700749	-0.0240815690711492	0.818951430994518	0.823208839536391	0.359438101464939	3	18	1	12	14	11.7176948857695	14	12.7828956039953	0.567567567567568	37
10304	0.5	0.152777777777778	0.25	0.0833333333333334	2	0.333333333333333	0.294117647058824	0.313725490196079	0.375	0.458333333333333	0.326086956521739	0.666666666666667	0.505376344086022	0.33695652173913	0.166355781286967	0.709341898646647	0.651340350201113	0.376869871469029	0.155124758413031	0.708333333333333	0.654781377995152	0.380859754233264	5	22	1	17	2	2.77898260641761	2	4.82032813632069	0.708333333333333	48
10305	0.506920415224913	0.493827160493827	0.823529411764706	0.444444444444444	3	1e-04	0.0526315789473684	0.0263657894736842	0.354166666666667	0.458333333333333	0.0153214168607157	-0.210160571111847	-0.228990446053672	0.511453470277	0.0141053570252013	-0.210900048581612	-0.228224595001238	0.511042320652799	0.0134618875516681	-0.212489728943566	-0.229034857999029	0.511079462069992	12	8	7	5	5	4.22559922074349	5	29.8481740525486	0.628571428571429	35
10311	0.449380165289256	0.491493383742911	0.227272727272727	0.260869565217391	2	0.32824427480916	0.306532663316583	0.317388469062872	0.4375	0.395833333333333	-0.0154542987596895	0.49043173404869	0.498186903562559	0.487122488790841	-0.0229178408303217	0.546049695835434	0.55622017131299	0.450296892199015	-0.0224806138033666	0.546005823172176	0.555987496780911	0.450069688071225	7	20	3	12	2	0.331761152223079	2	9.70010091846874	0.611111111111111	45
10313	0.442906574394464	0.639886578449905	0.117647058823529	0.304347826086957	4	0.580246913580247	0.355355355355355	0.467801134467801	0.604166666666667	0.375	0.0619851247708825	0.635814235643622	0.611748412553242	0.57952113339615	0.00734494395450478	0.661194855660411	0.658687937691761	0.422959285778505	0.00886169246806492	0.654386778967736	0.651296677359908	0.420035841289986	4	16	4	14	9	1.87143577001018	9	11.7926639693191	0.5375	40
10314	0.0997229916897509	0.160899653979239	0	0.0588235294117647	3	0.604166666666667	0.464566929133858	0.534366797900263	0.604166666666667	0.625	-0.00637698997107269	0.793477864078066	0.794786508455573	0.135360387705134	-0.0118236760335486	0.965279336194323	0.965685064870408	0.282377467645888	-0.0359229218588383	0.964299627996049	0.965537617470718	0.287935582408329	0	21	1	11	5	5.07094697980316	5	7.16802714440791	0.930555555555556	36
10317	0.728373702422145	0.734375	0.470588235294118	0.125	5	0.215007215007215	0.625	0.420003607503607	0.479166666666667	0.625	0.0451340897818397	0.623575011923797	0.605782357451424	0.768687827036973	0.0572664370284164	0.541931332438807	0.514105909078576	0.466888382540031	0.0109503294134957	0.514823854622345	0.509452194559706	0.508767619649549	8	11	1	11	14	15.7256732846947	14	9.12074709546623	0.333333333333333	33
10320	0.404536862003781	0.361979166666667	0.260869565217391	0.125	4	0.215909090909091	0.4375	0.326704545454545	0.395833333333333	0.4375	-0.028759745128219	0.501985051030744	0.515907429963459	0.395563521430774	0.00499970934691461	0.440980057837243	0.438171076517139	0.396961421181332	-0.0260594185310573	0.421549178143973	0.43624042486335	0.404547346161603	4	22	3	15	9	2.52444242935287	9	10.7432221953079	0.75531914893617	47
10322	0.664444444444444	0.667590027700831	0.266666666666667	0.421052631578947	6	0.427207637231503	0.2264631043257	0.326835370778602	0.604166666666667	0.4375	-0.0187794855627329	0.483978456219666	0.49349044509342	0.696810500515996	-0.0109675273119622	0.440558233846664	0.446627363352785	0.541529295496187	-0.0231002952191635	0.405056643536142	0.418489703068249	0.542104794716993	5	15	6	5	20	14.6168148080073	20	28.6157753536397	0.426470588235294	34
10323	0.463842975206612	0.160899653979239	0.181818181818182	0.0588235294117647	3	0.4368	0.464566929133858	0.450683464566929	0.458333333333333	0.625	0.112532733811979	0.671409558236591	0.629743592487846	0.346260390378037	0.00688452118190203	0.747706395948566	0.745957434525452	0.362493300725351	0.0120408447300383	0.776172325859179	0.773444405118489	0.360757962700218	2	19	3	12	5	2.3594008989632	5	9.36970043522926	0.769230769230769	39
10325	0.625	0.638429752066116	0.181818181818182	0.227272727272727	4	0.458333333333333	0.4375	0.447916666666667	0.458333333333333	0.4375	-0.014202172096909	0.684210526315789	0.688632619439868	0.656926406926407	-0.0209180071296876	0.714073158906913	0.719931631045504	0.453953476387004	-0.0209255130843704	0.714033798677443	0.719895136660255	0.454017839745816	4	21	5	11	9	7.39668481208408	9	16.5485736491823	0.465909090909091	44
10326	0.642857142857143	0.707939508506616	0.476190476190476	0.304347826086957	4	0.148936170212766	0.375	0.261968085106383	0.354166666666667	0.375	0.0542314793648445	0.477918227642256	0.447981444754445	0.699910596649727	0.0508136416758932	0.476810190800992	0.448801803132993	0.564125776583927	0.0277790427429061	0.467639342389723	0.45242832543724	0.579857291448775	9	16	7	10	9	6.70439997788325	9	26.3218663125581	0.375	44
10327	0.441115702479339	0.106481481481482	0.0909090909090909	0.111111111111111	5	0.5	1e-04	0.25005	0.5	0.583333333333333	0.0643830432196927	0.691408820672671	0.670173592845871	0.303189792663477	0.36891657949143	0.805054113930712	0.691093317089225	0.273568189382828	0.00955105500981071	0.778119125966894	0.775979493788745	0.366167649866371	4	20	0	13	14	8.08102265142872	14	6.50628873598496	0.825	40
10328	0.295138888888889	0.597222222222222	0.0833333333333334	0.166666666666667	4	0.559633027522936	0.563636363636364	0.56163469557965	0.729166666666667	0.708333333333333	0.0174081237911025	0.74468085106383	0.740157480314961	0.481060606060606	-0.0286031341990138	0.832401902434169	0.837062427681263	0.35011112308324	-0.0294339703355787	0.832352914842372	0.837146344507188	0.350297360867535	2	12	1	6	9	2.34387656845718	9	4.57812237693977	0.708333333333333	24
10329	0.134920634920635	0.473372781065089	0.0476190476190477	0	3	0.478260869565217	0.729166666666667	0.603713768115942	0.541666666666667	0.729166666666667	0.242457500728879	0.920406378254726	0.894931806701465	0.2799302413273	0.140546305022735	1	1	0.268743406390389	0.0172565216771524	1	1	0.291657746707995	0	21	0	10	5	0.907918187733646	5	1.05563349658256	0.808823529411765	34
